Vendor ID,Vendor,Device ID,Description,,,,,,,
2c55,"Magic Leap, Inc.",c002,ML1 Control (Bootloader),,,,,,,
0c1f,Magicard,1800,Tango 2E,,,,,,,
11c9,Magma,0010,16-line serial port w/- DMA,,,,,,,
11c9,Magma,0011,4-line serial port w/- DMA,,,,,,,
1b03,"Magnum Semiconductor, Inc,",6100,DXT/DXTPro Multiformat Broadcast HD/SD Encoder/Decoder/Transcoder,,,,,,,
1b03,"Magnum Semiconductor, Inc,",7000,D7 Multiformat Broadcast HD/SD Encoder/Decoder/Transcoder,,,,,,,
0801,MagTek,0001,Mini Swipe Reader (Keyboard Emulation),,,,,,,
0801,MagTek,0002,Mini Swipe Reader,,,,,,,
0801,MagTek,0003,Magstripe Insert Reader,,,,,,,
0801,MagTek,0011,MagTek - Mini Swipe Reader,,,,,,,
1d88,Mahr GmbH,0001,Measurement Device [MarECon],,,,,,,
1d88,Mahr GmbH,0002,Probe,,,,,,,
1d88,Mahr GmbH,0003,Surface Measurement [PS10],,,,,,,
10cc,Mai Logic Incorporated,0660,Articia S Host Bridge,,,,,,,
10cc,Mai Logic Incorporated,0661,Articia S PCI Bridge,,,,,,,
1522,MainPine Ltd,0100,PCI <-> IOBus Bridge,,,,,,,
1522,MainPine Ltd,15220200,RockForceDUO 2 Port V.92/V.44 Data/Fax/Voice Modem,,,,,,,
1522,MainPine Ltd,15220300,RockForceQUATRO 4 Port V.92/V.44 Data/Fax/Voice Modem,,,,,,,
1522,MainPine Ltd,15220400,RockForceDUO+ 2 Port V.92/V.44 Data/Fax/Voice Modem,,,,,,,
1522,MainPine Ltd,15220500,RockForceQUATRO+ 4 Port V.92/V.44 Data/Fax/Voice Modem,,,,,,,
1522,MainPine Ltd,15220600,RockForce+ 2 Port V.90 Data/Fax/Voice Modem,,,,,,,
1522,MainPine Ltd,15220700,RockForce+ 4 Port V.90 Data/Fax/Voice Modem,,,,,,,
1522,MainPine Ltd,15220800,RockForceOCTO+ 8 Port V.92/V.44 Data/Fax/Voice Modem,,,,,,,
1522,MainPine Ltd,15220c00,"RockForceDUO+ 2 Port V.92/V.44 Data, V.34 Super-G3 Fax, Voice Modem",,,,,,,
1522,MainPine Ltd,15220d00,"RockForceQUATRO+ 4 Port V.92/V.44 Data, V.34 Super-G3 Fax, Voice Modem",,,,,,,
1522,MainPine Ltd,15221d00,"RockForceOCTO+ 8 Port V.92/V.44 Data, V.34 Super-G3 Fax, Voice Modem",,,,,,,
1522,MainPine Ltd,15222000,RockForceD1 1 Port V.90 Data Modem,,,,,,,
1522,MainPine Ltd,15222100,RockForceF1 1 Port V.34 Super-G3 Fax Modem,,,,,,,
1522,MainPine Ltd,15222200,RockForceD2 2 Port V.90 Data Modem,,,,,,,
1522,MainPine Ltd,15222300,RockForceF2 2 Port V.34 Super-G3 Fax Modem,,,,,,,
1522,MainPine Ltd,15222400,RockForceD4 4 Port V.90 Data Modem,,,,,,,
1522,MainPine Ltd,15222500,RockForceF4 4 Port V.34 Super-G3 Fax Modem,,,,,,,
1522,MainPine Ltd,15222600,RockForceD8 8 Port V.90 Data Modem,,,,,,,
1522,MainPine Ltd,15222700,RockForceF8 8 Port V.34 Super-G3 Fax Modem,,,,,,,
1522,MainPine Ltd,15223000,IQ Express D1 - 1 Port V.92 Data Modem,,,,,,,
1522,MainPine Ltd,15223100,IQ Express F1 - 1 Port V.34 Super-G3 Fax Modem,,,,,,,
1522,MainPine Ltd,15223200,IQ Express D2 - 2 Port V.92 Data Modem,,,,,,,
1522,MainPine Ltd,15223300,IQ Express F2 - 2 Port V.34 Super-G3 Fax Modem,,,,,,,
1522,MainPine Ltd,15223400,IQ Express D4 - 4 Port V.92 Data Modem,,,,,,,
1522,MainPine Ltd,15223500,IQ Express F4 - 4 Port V.34 Super-G3 Fax Modem,,,,,,,
1522,MainPine Ltd,15223c00,IQ Express D8 - 8 Port V.92 Data Modem,,,,,,,
1522,MainPine Ltd,15223d00,IQ Express F8 - 8 Port V.34 Super-G3 Fax Modem,,,,,,,
1522,MainPine Ltd,15224001,IQ Express 1-port V.34 Super-G3 Fax,,,,,,,
1522,MainPine Ltd,15224002,IQ Express 2-port V.34 Super-G3 Fax,,,,,,,
1522,MainPine Ltd,15224004,IQ Express 4-port V.34 Super-G3 Fax,,,,,,,
1522,MainPine Ltd,15224008,IQ Express 8-port V.34 Super-G3 Fax,,,,,,,
1522,MainPine Ltd,15224100,IQ Express SideBand,,,,,,,
1522,MainPine Ltd,4000,PCI Express UART,,,,,,,
eb03,MakingThings,0920,Make Controller Kit,,,,,,,
1cfd,Mangstor,6300,MX6300 series PCIe x8 NVMe SSD,,,,,,,
081f,Manta,e401,MM812,,,,,,,
1382,Marian - Electronic & Software,0001,ARC88 audio recording card,,,,,,,
1382,Marian - Electronic & Software,2008,Prodif 96 Pro sound system,,,,,,,
1382,Marian - Electronic & Software,2048,Prodif Plus sound system,,,,,,,
1382,Marian - Electronic & Software,2088,Marc 8 Midi sound system,,,,,,,
1382,Marian - Electronic & Software,20c8,Marc A sound system,,,,,,,
1382,Marian - Electronic & Software,4008,Marc 2 sound system,,,,,,,
1382,Marian - Electronic & Software,4010,Marc 2 Pro sound system,,,,,,,
1382,Marian - Electronic & Software,4048,Marc 4 MIDI sound system,,,,,,,
1382,Marian - Electronic & Software,4088,Marc 4 Digi sound system,,,,,,,
1382,Marian - Electronic & Software,4248,Marc X sound system,,,,,,,
1382,Marian - Electronic & Software,4424,TRACE D4 Sound System,,,,,,,
07fd,Mark of the Unicorn,0000,FastLane MIDI Interface,,,,,,,
07fd,Mark of the Unicorn,0001,MIDI Interface,,,,,,,
07fd,Mark of the Unicorn,0002,MOTU Audio for 64 bit,,,,,,,
07fd,Mark of the Unicorn,0004,MicroBook,,,,,,,
07fd,Mark of the Unicorn,0008,M Series,,,,,,,
137a,Mark of the Unicorn Inc,0001,PCI-324 Audiowire Interface,,,,,,,
0d98,Mars Semiconductor Corp.,0300,Avaya Wireless Card,,,,,,,
0d98,Mars Semiconductor Corp.,1007,Discovery Kids Digital Camera,,,,,,,
1286,"Marvell Semiconductor, Inc.",00bc,Marvell JTAG Probe,,,,,,,
1286,"Marvell Semiconductor, Inc.",1fab,88W8338 [Libertas] 802.11g,,,,,,,
1286,"Marvell Semiconductor, Inc.",2001,88W8388 802.11a/b/g WLAN,,,,,,,
1286,"Marvell Semiconductor, Inc.",2006,88W8362 802.11n WLAN,,,,,,,
1286,"Marvell Semiconductor, Inc.",203c,K30326 802.11bgn Wireless Module [Marvell 88W8786U],,,,,,,
1286,"Marvell Semiconductor, Inc.",204c,Bluetooth and Wireless LAN Composite,,,,,,,
1286,"Marvell Semiconductor, Inc.",8001,BLOB boot loader firmware,,,,,,,
9e88,"Marvell Semiconductor, Inc.",9e8f,Plug Computer Basic [SheevaPlug],,,,,,,
11ab,Marvell Technology Group Ltd.,0100,88F3700 [Armada 3700 Family] ARM SoC,,,,,,,
1b4b,Marvell Technology Group Ltd.,0100,88F3700 [Armada 3700 Family] ARM SoC,,,,,,,
11ab,Marvell Technology Group Ltd.,0110,88F8040 PCI Express controller,,,,,,,
11ab,Marvell Technology Group Ltd.,0146,GT-64010/64010A System Controller,,,,,,,
1b4b,Marvell Technology Group Ltd.,0640,88SE9128 SATA III 6Gb/s RAID Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,07d13b02,DIR-615 rev. A1 Mini PCI Wireless Module,,,,,,,
11ab,Marvell Technology Group Ltd.,0f53,88E6318 Link Street network controller,,,,,,,
11ab,Marvell Technology Group Ltd.,10190f38,Marvell 88E8001 Gigabit Ethernet Controller (ECS),,,,,,,
11ab,Marvell Technology Group Ltd.,10198001,Marvell 88E8001 Gigabit Ethernet Controller (ECS),,,,,,,
11ab,Marvell Technology Group Ltd.,1028022f,Inspiron 1525,,,,,,,
1b4b,Marvell Technology Group Ltd.,10281fd6,BOSS-S1 Adapter,,,,,,,
1b4b,Marvell Technology Group Ltd.,10281fdf,BOSS-S1 Modular,,,,,,,
1b4b,Marvell Technology Group Ltd.,10281fe2,BOSS-S1 Adapter,,,,,,,
1b4b,Marvell Technology Group Ltd.,10282010,BOSS-S2 Adapter,,,,,,,
1b4b,Marvell Technology Group Ltd.,10282112,BOSS-N1 Monolithic,,,,,,,
1b4b,Marvell Technology Group Ltd.,10282113,BOSS-N1 Modular,,,,,,,
1b4b,Marvell Technology Group Ltd.,10282151,BOSS-N1 Modular ET,,,,,,,
1b4b,Marvell Technology Group Ltd.,10282196,ROR-N1,,,,,,,
1b4b,Marvell Technology Group Ltd.,10282260,BOSS-S1 Modular,,,,,,,
1b4b,Marvell Technology Group Ltd.,10282261,BOSS-S2 Adapter,,,,,,,
11ab,Marvell Technology Group Ltd.,103c2a0d,Marvell 88E8053 Gigabit Ethernet Controller (Asus),,,,,,,
11ab,Marvell Technology Group Ltd.,1043173c,Marvell 88E8001 Gigabit Ethernet Controller (Asus),,,,,,,
11ab,Marvell Technology Group Ltd.,1043811a,Marvell 88E8001 Gigabit Ethernet Controller (Asus),,,,,,,
11ab,Marvell Technology Group Ltd.,10438134,Marvell 88E8052 Gigabit Ethernet Controller (Asus),,,,,,,
11ab,Marvell Technology Group Ltd.,10438142,Marvell 88E8053 Gigabit Ethernet controller PCIe (Asus),,,,,,,
11ab,Marvell Technology Group Ltd.,104381f8,Motherboard,,,,,,,
11ab,Marvell Technology Group Ltd.,104382e0,P5K PRO Motherboard,,,,,,,
1b4b,Marvell Technology Group Ltd.,10438438,P8P67 Deluxe Motherboard,,,,,,,
11ab,Marvell Technology Group Ltd.,104d902d,VAIO VGN-NR120E,,,,,,,
11ab,Marvell Technology Group Ltd.,105b0c19,Marvell 88E8001 Gigabit Ethernet Controller (Foxconn),,,,,,,
11ab,Marvell Technology Group Ltd.,107b3015,Marvell 88E8050 Gigabit Ethernet Controller (Gateway),,,,,,,
11ab,Marvell Technology Group Ltd.,107b4009,Marvell 88E8036 Fast Ethernet Controller (Wistron),,,,,,,
11ab,Marvell Technology Group Ltd.,109f3197,Marvell 88E8053 Gigabit Ethernet Controller (Trigem),,,,,,,
11ab,Marvell Technology Group Ltd.,10b8b452,EZ Card 1000 (SMC9452TXV.2),,,,,,,
11ab,Marvell Technology Group Ltd.,10f78338,Marvell 88E8036 Fast Ethernet Controller (Panasonic),,,,,,,
11ab,Marvell Technology Group Ltd.,10fda430,Marvell 88E8053 Gigabit Ethernet Controller (SOYO),,,,,,,
11ab,Marvell Technology Group Ltd.,11790001,Marvell 88E8035 Fast Ethernet Controller (Toshiba),,,,,,,
11ab,Marvell Technology Group Ltd.,1179ff00,Marvell 88E8036 Fast Ethernet Controller (Compal),,,,,,,
11ab,Marvell Technology Group Ltd.,1179ff10,Marvell 88E8036 Fast Ethernet Controller (Inventec),,,,,,,
11ab,Marvell Technology Group Ltd.,1179ff50,Satellite P305D-S8995E,,,,,,,
11ab,Marvell Technology Group Ltd.,11863b08,AirPlus G DWL-G630 Wireless Cardbus Adapter (rev.A1),,,,,,,
11ab,Marvell Technology Group Ltd.,11ab,MV88SE614x SATA II PCI-E controller,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab00ba,"Imac 8,1 Wired Ethernet Adapter",,,,,,,
11ab,Marvell Technology Group Ltd.,11ab0121,Marvell RDK-8001,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab0321,Marvell RDK-8003,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab1021,Marvell RDK-8010,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab3521,Marvell RDK-8035,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab3621,Marvell RDK-8036,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab4320,Marvell Yukon Gigabit Ethernet 10/100/1000Baset-T Constroller (Asus),,,,,,,
11ab,Marvell Technology Group Ltd.,11ab5021,Marvell Yukon Gigabit Ethernet 10/100/1000Base-T Controller (64 bit),,,,,,,
11ab,Marvell Technology Group Ltd.,11ab5221,Marvell RDK-8052,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab5321,Marvell RDK-8053,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab6121,88SE6111/6121 1/2 port SATA II + 1 port PATA Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,11ab9521,Marvell Yukon Gigabit Ethernet 10/100/1000Base-T Controller (32 bit),,,,,,,
11ab,Marvell Technology Group Ltd.,11ba00ba,8056 Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,12592803,AT-2814FX,,,,,,,
11ab,Marvell Technology Group Ltd.,12592804,AT-2874xx,,,,,,,
11ab,Marvell Technology Group Ltd.,1297c240,Marvell 88E8053 Gigabit Ethernet Controller (Shuttle),,,,,,,
11ab,Marvell Technology Group Ltd.,1297c241,Marvell 88E8053 Gigabit Ethernet Controller (Shuttle),,,,,,,
11ab,Marvell Technology Group Ltd.,1297c242,Marvell 88E8053 Gigabit Ethernet Controller (Shuttle),,,,,,,
11ab,Marvell Technology Group Ltd.,1297c243,Marvell 88E8053 Gigabit Ethernet Controller (Shuttle),,,,,,,
11ab,Marvell Technology Group Ltd.,1297c244,Marvell 88E8053 Gigabit Ethernet Controller (Shuttle),,,,,,,
11ab,Marvell Technology Group Ltd.,13854e00,WG511v2 54 Mbps Wireless PC Card,,,,,,,
11ab,Marvell Technology Group Ltd.,13856b00,WG311v3 802.11g Wireless PCI Adapter,,,,,,,
11ab,Marvell Technology Group Ltd.,13857c00,WN511T RangeMax Next 300 Mbps Wireless PC Card,,,,,,,
11ab,Marvell Technology Group Ltd.,13857c01,WN511T RangeMax Next 300 Mbps Wireless Notebook Adapter,,,,,,,
11ab,Marvell Technology Group Ltd.,13857e00,WN311T RangeMax Next 300 Mbps Wireless PCI Adapter,,,,,,,
11ab,Marvell Technology Group Ltd.,138f,W8300 802.11 Adapter (rev 07),,,,,,,
11ab,Marvell Technology Group Ltd.,13d1ac11,EGE5K - Giga Ethernet Expresscard,,,,,,,
11ab,Marvell Technology Group Ltd.,13d1ac12,Abocom EFE3K - 10/100 Ethernet Expresscard,,,,,,,
11ab,Marvell Technology Group Ltd.,144dc06a,R730 Laptop,,,,,,,
11ab,Marvell Technology Group Ltd.,144dc072,Notebook N150P,,,,,,,
11ab,Marvell Technology Group Ltd.,1458e000,Marvell 88E8001 Gigabit Ethernet Controller (Gigabyte),,,,,,,
11ab,Marvell Technology Group Ltd.,1462052c,Marvell 88E8052 Gigabit Ethernet Controller (MSI),,,,,,,
11ab,Marvell Technology Group Ltd.,1462058c,Marvell 88E8053 Gigabit Ethernet Controller (MSI),,,,,,,
11ab,Marvell Technology Group Ltd.,147b1406,Marvell 88E8001 Gigabit Ethernet Controller (Abit),,,,,,,
11ab,Marvell Technology Group Ltd.,14c00012,Marvell 88E8053 Gigabit Ethernet Controller (Compal),,,,,,,
11ab,Marvell Technology Group Ltd.,155804a0,Marvell 88E8053 Gigabit Ethernet Controller (Clevo),,,,,,,
11ab,Marvell Technology Group Ltd.,15bd1003,Marvell 88E8053 Gigabit Ethernet Controller (DFI),,,,,,,
11ab,Marvell Technology Group Ltd.,15d40047,Marvell 88E8001 Gigabit Ethernet Controller (Iwill),,,,,,,
11ab,Marvell Technology Group Ltd.,161f203c,Marvell 88E8053 Gigabit Ethernet Controller (Arima),,,,,,,
11ab,Marvell Technology Group Ltd.,161f203d,Marvell 88E8036 Fast Ethernet Controller (Arima),,,,,,,
11ab,Marvell Technology Group Ltd.,16959025,Marvell 88E8001 Gigabit Ethernet Controller (Epox),,,,,,,
11ab,Marvell Technology Group Ltd.,16959029,Marvell 88E8053 Gigabit Ethernet Controller (Epox),,,,,,,
11ab,Marvell Technology Group Ltd.,16b8434b,Tempo SATA E4P,,,,,,,
11ab,Marvell Technology Group Ltd.,17370040,WPC54G v5 802.11g Wireless-G Notebook Adapter,,,,,,,
11ab,Marvell Technology Group Ltd.,1775c200,C2K CompactPCI single board computer,,,,,,,
11ab,Marvell Technology Group Ltd.,1799801b,F5D8011 v2 802.11n N1 Wireless Notebook Card,,,,,,,
11ab,Marvell Technology Group Ltd.,17f21c03,Marvell 88E8001 Gigabit Ethernet Controller (Albatron),,,,,,,
11ab,Marvell Technology Group Ltd.,17f22c08,Marvell 88E8053 Gigabit Ethernet Controller (Albatron),,,,,,,
11ab,Marvell Technology Group Ltd.,17ff0585,Marvell 88E8053 Gigabit Ethernet Controller (Quanta),,,,,,,
11ab,Marvell Technology Group Ltd.,18498052,Marvell 88E8052 Gigabit Ethernet Controller (ASRock),,,,,,,
11ab,Marvell Technology Group Ltd.,18498053,Marvell 88E8053 Gigabit Ethernet Controller (ASRock),,,,,,,
11ab,Marvell Technology Group Ltd.,1854000b,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854000c,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854000d,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854000e,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854000f,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540010,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540011,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540012,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540013,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540014,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540015,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540016,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540017,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540018,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540019,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854001a,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854001b,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854001c,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854001d,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854001e,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,1854001f,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540020,Marvell 88E8035 Fast Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540021,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
11ab,Marvell Technology Group Ltd.,18540022,Marvell 88E8053 Gigabit Ethernet Controller (LGE),,,,,,,
1b4b,Marvell Technology Group Ltd.,1b4b2241,Santa Cruz NVMe Host Adapter,,,,,,,
1b4b,Marvell Technology Group Ltd.,1b964000,WD_BLACK AN1500 NVMe SSD,,,,,,,
1b4b,Marvell Technology Group Ltd.,1bd40073,RS0200L6R2iM2,,,,,,,
1b4b,Marvell Technology Group Ltd.,1d490300,ThinkSystem M.2 with Mirroring Enablement Kit,,,,,,,
1b4b,Marvell Technology Group Ltd.,1d490301,ThinkSystem SR630 x16 PCIE with 4 SATA ports Riser,,,,,,,
1b4b,Marvell Technology Group Ltd.,1d490302,ThinkSystem SE350 M.2 SATA 4-Bay Data RAID Mirroring Enablement Kit,,,,,,,
1b4b,Marvell Technology Group Ltd.,1d490303,ThinkSystem SE350 M.2 SATA 4-Bay Data RAID Mirroring Enablement Kit,,,,,,,
1b4b,Marvell Technology Group Ltd.,1d490304,ThinkSystem M.2 SATA 2-Bay RAID Enablement Kit,,,,,,,
1b4b,Marvell Technology Group Ltd.,1d490305,ThinkSystem 7mm SATA 2-Bay Rear RAID Enablement Kit,,,,,,,
1b4b,Marvell Technology Group Ltd.,1d490306,ThinkSystem M.2 NVMe 2-Bay RAID Enablement Kit,,,,,,,
1b4b,Marvell Technology Group Ltd.,1d490307,ThinkSystem 7mm NVMe 2-Bay Rear RAID Enablement Kit,,,,,,,
11ab,Marvell Technology Group Ltd.,1fa6,Marvell W8300 802.11 Adapter,,,,,,,
11ab,Marvell Technology Group Ltd.,1fa7,88W8310 and 88W8000G [Libertas] 802.11g client chipset,,,,,,,
11ab,Marvell Technology Group Ltd.,1faa,88w8335 [Libertas] 802.11b/g Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2211,88SB2211 PCI Express to PCI Bridge,,,,,,,
1b4b,Marvell Technology Group Ltd.,2241,88NR2241 Non-Volatile memory controller,,,,,,,
11ab,Marvell Technology Group Ltd.,270f2801,Marvell 88E8053 Gigabit Ethernet Controller (Chaintech),,,,,,,
11ab,Marvell Technology Group Ltd.,270f2803,Marvell 88E8001 Gigabit Ethernet Controller (Chaintech),,,,,,,
11ab,Marvell Technology Group Ltd.,2a01,88W8335 [Libertas] 802.11b/g Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a02,88W8361 [TopDog] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a08,88W8362e [TopDog] 802.11a/b/g/n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a0a,88W8363 [TopDog] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a0c,88W8363 [TopDog] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a24,88W8363 [TopDog] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a2b,88W8687 [TopDog] 802.11b/g Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a30,88W8687 [TopDog] 802.11b/g Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a40,88W8366 [TopDog] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a41,88W8366 [TopDog] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a42,88W8366 [TopDog] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a43,88W8366 [TopDog] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2a55,88W8864 [Avastar] 802.11ac Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2b36,88W8764 [Avastar] 802.11n Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2b38,88W8897 [AVASTAR] 802.11ac Wireless,,,,,,,
11ab,Marvell Technology Group Ltd.,2b40,88W8964 [Avastar] 802.11ac Wireless,,,,,,,
1b4b,Marvell Technology Group Ltd.,2b43,NXP 88W9098 Wi-Fi 6 (ax) MAC #1,,,,,,,
1b4b,Marvell Technology Group Ltd.,2b44,NXP 88W9098 Wi-Fi 6 (ax) MAC #2,,,,,,,
1b4b,Marvell Technology Group Ltd.,2b45,NXP 88W9098 Bluetooth 5.3,,,,,,,
11ab,Marvell Technology Group Ltd.,4101,OLPC Cafe Controller Secure Digital Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4146,GT-64111 System Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4320,88E8001 Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4340,88E8021 PCI-X IPMI Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4341,88E8022 PCI-X IPMI Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4342,88E8061 PCI-E IPMI Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4343,88E8062 PCI-E IPMI Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4344,88E8021 PCI-X IPMI Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4345,88E8022 PCI-X IPMI Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4346,88E8061 PCI-E IPMI Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4347,88E8062 PCI-E IPMI Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4350,88E8035 PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4351,88E8036 PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4352,88E8038 PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4353,88E8039 PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4354,88E8040 PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4355,88E8040T PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4356,88EC033 PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4357,88E8042 PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,435a,88E8048 PCI-E Fast Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4360,88E8052 PCI-E ASF Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4361,88E8050 PCI-E ASF Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4362,88E8053 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4363,88E8055 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4364,88E8056 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4365,88E8070 based Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4366,88EC036 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4367,88EC032 Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4368,88EC034 Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4369,88EC042 Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,436a,88E8058 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,436b,88E8071 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,436c,88E8072 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,436d,88E8055 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4370,88E8075 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4380,88E8057 PCI-E Gigabit Ethernet Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4381,Yukon Optima 88E8059 [PCIe Gigabit Ethernet Controller with AVB],,,,,,,
11ab,Marvell Technology Group Ltd.,4611,GT-64115 System Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4620,GT-64120/64120A/64121A System Controller,,,,,,,
11ab,Marvell Technology Group Ltd.,4801,GT-48001,,,,,,,
11ab,Marvell Technology Group Ltd.,4c5310d0,Telum ASLP10 PrAMC Gigabit Ethernet,,,,,,,
